country;country isocode;year;DD regime;DD category;Democracy;Presidential;countrycode;No. of chambers in parliament;proportional voting;Election system;No. of members in lower house;No. of members in upper house;No. of members in third house;New constitution;fullsuffrage;Suffrage restriction;electoral;Details;;;Self-governing
Israel;ISR;1966;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1967;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1968;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1969;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1970;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1971;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1972;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1973;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1974;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1975;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1976;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1977;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1978;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1979;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1980;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1981;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1982;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1983;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1984;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1985;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1986;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1987;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1988;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1989;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1990;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1991;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1992;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1993;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1994;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1995;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1996;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1997;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1998;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;1999;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2000;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2001;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2002;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2003;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2004;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2005;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2006;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2007;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2008;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2009;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2010;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2011;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2012;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2013;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2014;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2015;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2016;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2017;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2018;0;Parliamentary democracy;1;0;90;1;1;List PR;120;;;0;1;;3;;;;
Israel;ISR;2019;0;Parliamentary democracy;1;;;;;;;;;;1;;3;;;;
Israel;ISR;2020;0;Parliamentary democracy;1;;;;;;;;;;1;;3;;;;
Italy;ITA;1950;0;Parliamentary democracy;1;0;91;2;1;Party-list proportional representation;574;343;;0;1;;3;;;;
Italy;ITA;1951;0;Parliamentary democracy;1;0;91;2;1;Party-list proportional representation;574;343;;0;1;;3;;;;
Italy;ITA;1952;0;Parliamentary democracy;1;0;91;2;1;Party-list proportional representation;574;343;;0;1;;3;;;;
Italy;ITA;1953;0;Parliamentary democracy;1;0;91;2;0;Mixed member SMD/PR with large bonus;590;243;;0;1;;3;;;;
Italy;ITA;1954;0;Parliamentary democracy;1;0;91;2;0;Mixed member SMD/PR with large bonus;590;243;;0;1;;3;;;;
Italy;ITA;1955;0;Parliamentary democracy;1;0;91;2;0;Mixed member SMD/PR with large bonus;590;243;;0;1;;3;;;;
Italy;ITA;1956;0;Parliamentary democracy;1;0;91;2;0;Mixed member SMD/PR with large bonus;590;243;;0;1;;3;;;;
Italy;ITA;1957;0;Parliamentary democracy;1;0;91;2;0;Mixed member SMD/PR with large bonus;590;243;;0;1;;3;;;;
Italy;ITA;1958;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);596;253;;0;1;;3;;;;
Italy;ITA;1959;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);596;253;;0;1;;3;;;;
Italy;ITA;1960;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);596;253;;0;1;;3;;;;
Italy;ITA;1961;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);596;253;;0;1;;3;;;;
Italy;ITA;1962;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);596;253;;0;1;;3;;;;
Italy;ITA;1963;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;321;;0;1;;3;;;;
Italy;ITA;1964;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;321;;0;1;;3;;;;
Italy;ITA;1965;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;321;;0;1;;3;;;;
Italy;ITA;1966;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;321;;0;1;;3;;;;
Italy;ITA;1967;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;321;;0;1;;3;;;;
Italy;ITA;1968;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1969;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1970;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1971;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1972;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;323;;0;1;;3;;;;
Italy;ITA;1973;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;323;;0;1;;3;;;;
Italy;ITA;1974;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;323;;0;1;;3;;;;
Italy;ITA;1975;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;323;;0;1;;3;;;;
Italy;ITA;1976;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1977;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1978;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1979;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1980;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1981;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1982;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1983;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1984;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1985;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1986;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;322;;0;1;;3;;;;
Italy;ITA;1987;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;323;;0;1;;3;;;;
Italy;ITA;1988;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;323;;0;1;;3;;;;
Italy;ITA;1989;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;323;;0;1;;3;;;;
Italy;ITA;1990;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;323;;0;1;;3;;;;
Italy;ITA;1991;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;323;;0;1;;3;;;;
Italy;ITA;1992;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;325;;0;1;;3;;;;
Italy;ITA;1993;0;Parliamentary democracy;1;0;91;2;1;List PR (large multi-member);630;325;;0;1;;3;;;;
Italy;ITA;1994;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;1995;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;1996;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;1997;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;1998;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;1999;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2000;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2001;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2002;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2003;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2004;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2005;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2006;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2007;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2008;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2009;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2010;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2011;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2012;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2013;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2014;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2015;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2016;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2017;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2018;0;Parliamentary democracy;1;0;91;2;1;Partially-open list proportional representation, majority bonus;630;315;;0;1;;3;;;;
Italy;ITA;2019;0;Parliamentary democracy;1;;;;;;;;;;1;;3;;;;
Italy;ITA;2020;0;Parliamentary democracy;1;;;;;;;;;;1;;3;;;;
Jamaica;JAM;1950;;Crown Colony;1;0;92;2;0;FPTP;32;16;;0;1;;3;House of Representatives: all elected;;;1
Jamaica;JAM;1951;;Crown Colony;1;0;92;2;0;FPTP;32;16;;0;1;;3;House of Representatives: all elected;;;1
Jamaica;JAM;1952;;Crown Colony;1;0;92;2;0;FPTP;32;16;;0;1;;3;House of Representatives: all elected;;;1
Jamaica;JAM;1953;;Crown Colony;1;0;92;2;0;FPTP;32;16;;0;1;;3;House of Representatives: all elected;;;1
Jamaica;JAM;1954;;Crown Colony;1;0;92;2;0;FPTP;32;16;;0;1;;3;House of Representatives: all elected;;;1
Jamaica;JAM;1955;;Crown Colony;1;0;92;2;0;FPTP;32;16;;0;1;;3;House of Representatives: all elected;;;1
Jamaica;JAM;1956;;Crown Colony;1;0;92;2;0;FPTP;32;16;;0;1;;3;House of Representatives: all elected;;;1
Jamaica;JAM;1957;;Crown Colony;1;0;92;2;0;FPTP;32;16;;0;1;;3;House of Representatives: all elected;;;1
Jamaica;JAM;1958;;Colony within the West Indies Federation;1;0;92;2;0;FPTP;45;19;;1;1;;3;House of Representatives: all elected from member states;;;1
Jamaica;JAM;1959;;Colony within the West Indies Federation;1;0;92;2;0;FPTP;45;19;;0;1;;3;House of Representatives: all elected from memberstates;;;1
Jamaica;JAM;1960;;Colony within the West Indies Federation;1;0;92;2;0;FPTP;45;19;;0;1;;3;House of Representatives: all elected from memberstates;;;1
Jamaica;JAM;1961;;Colony within the West Indies Federation;1;0;92;2;0;FPTP;45;19;;0;1;;3;House of Representatives: all elected from memberstates;;;1
Jamaica;JAM;1962;;Crown Colony;1;0;92;2;0;FPTP;45;21;;1;1;;3;House of Representatives: all elected;;;1
Jamaica;JAM;1963;0;Parliamentary democracy;1;0;92;2;0;FPTP;45;21;;0;1;;3;;;;
Jamaica;JAM;1964;0;Parliamentary democracy;1;0;92;2;0;FPTP;45;21;;0;1;;3;;;;
Jamaica;JAM;1965;0;Parliamentary democracy;1;0;92;2;0;FPTP;45;21;;0;1;;3;;;;
Jamaica;JAM;1966;0;Parliamentary democracy;1;0;92;2;0;FPTP;45;21;;0;1;;3;;;;
Jamaica;JAM;1967;0;Parliamentary democracy;1;0;92;2;0;FPTP;53;21;;0;1;;3;;;;
Jamaica;JAM;1968;0;Parliamentary democracy;1;0;92;2;0;FPTP;53;21;;0;1;;3;;;;
Jamaica;JAM;1969;0;Parliamentary democracy;1;0;92;2;0;FPTP;53;21;;0;1;;3;;;;
Jamaica;JAM;1970;0;Parliamentary democracy;1;0;92;2;0;FPTP;53;21;;0;1;;3;;;;
Jamaica;JAM;1971;0;Parliamentary democracy;1;0;92;2;0;FPTP;53;21;;0;1;;3;;;;
Jamaica;JAM;1972;0;Parliamentary democracy;1;0;92;2;0;FPTP;53;21;;0;1;;3;;;;
Jamaica;JAM;1973;0;Parliamentary democracy;1;0;92;2;0;FPTP;53;21;;0;1;;3;;;;
Jamaica;JAM;1974;0;Parliamentary democracy;1;0;92;2;0;FPTP;53;21;;0;1;;3;;;;
Jamaica;JAM;1975;0;Parliamentary democracy;1;0;92;2;0;FPTP;53;21;;0;1;;3;;;;
Jamaica;JAM;1976;0;Parliamentary democracy;1;0;92;2;0;FPTP;53;21;;0;1;;3;;;;
Jamaica;JAM;1977;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1978;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1979;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1980;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1981;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1982;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1983;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1984;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1985;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1986;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1987;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1988;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1989;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1990;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1991;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1992;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1993;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1994;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1995;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1996;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1997;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1998;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;1999;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2000;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2001;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2002;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2003;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2004;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2005;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2006;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2007;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2008;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2009;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2010;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2011;0;Parliamentary democracy;1;0;92;2;0;FPTP;60;21;;0;1;;3;;;;
Jamaica;JAM;2012;0;Parliamentary democracy;1;0;92;2;0;FPTP;63;21;;0;1;;3;;;;
Jamaica;JAM;2013;0;Parliamentary democracy;1;0;92;2;0;FPTP;63;21;;0;1;;3;;;;
Jamaica;JAM;2014;0;Parliamentary democracy;1;0;92;2;0;FPTP;63;21;;0;1;;3;;;;
Jamaica;JAM;2015;0;Parliamentary democracy;1;0;92;2;0;FPTP;63;21;;0;1;;3;;;;
Jamaica;JAM;2016;0;Parliamentary democracy;1;0;92;2;0;FPTP;63;21;;0;1;;3;;;;
Jamaica;JAM;2017;0;Parliamentary democracy;1;0;92;2;0;FPTP;63;21;;0;1;;3;;;;
Jamaica;JAM;2018;0;Parliamentary democracy;1;0;92;2;0;FPTP;63;21;;0;1;;3;;;;
Jamaica;JAM;2019;0;Parliamentary democracy;1;;;;;;;;;;1;;3;;;;
Jamaica;JAM;2020;0;Parliamentary democracy;1;;;;;;;;;;1;;3;;;;
Japan;JPN;1950;0;Parliamentary democracy;1;0;93;2;0;SNTV;466;250;;0;1;;3;;;;
Japan;JPN;1951;0;Parliamentary democracy;1;0;93;2;0;SNTV;466;250;;0;1;;3;;;;
Japan;JPN;1952;0;Parliamentary democracy;1;0;93;2;0;SNTV;466;250;;0;1;;3;;;;
Japan;JPN;1953;0;Parliamentary democracy;1;0;93;2;0;SNTV;466;250;;0;1;;3;;;;
Japan;JPN;1954;0;Parliamentary democracy;1;0;93;2;0;SNTV;466;250;;0;1;;3;;;;
Japan;JPN;1955;0;Parliamentary democracy;1;0;93;2;0;SNTV;467;250;;0;1;;3;;;;
Japan;JPN;1956;0;Parliamentary democracy;1;0;93;2;0;SNTV;467;250;;0;1;;3;;;;
Japan;JPN;1957;0;Parliamentary democracy;1;0;93;2;0;SNTV;467;250;;0;1;;3;;;;
Japan;JPN;1958;0;Parliamentary democracy;1;0;93;2;0;SNTV;467;250;;0;1;;3;;;;
Japan;JPN;1959;0;Parliamentary democracy;1;0;93;2;0;SNTV;467;250;;0;1;;3;;;;
Japan;JPN;1960;0;Parliamentary democracy;1;0;93;2;0;SNTV;467;250;;0;1;;3;;;;
Japan;JPN;1961;0;Parliamentary democracy;1;0;93;2;0;SNTV;467;250;;0;1;;3;;;;
Japan;JPN;1962;0;Parliamentary democracy;1;0;93;2;0;SNTV;467;250;;0;1;;3;;;;
Japan;JPN;1963;0;Parliamentary democracy;1;0;93;2;0;SNTV;467;250;;0;1;;3;;;;
Japan;JPN;1964;0;Parliamentary democracy;1;0;93;2;0;SNTV;467;250;;0;1;;3;;;;
Japan;JPN;1965;0;Parliamentary democracy;1;0;93;2;0;SNTV;467;250;;0;1;;3;;;;
Japan;JPN;1966;0;Parliamentary democracy;1;0;93;2;0;SNTV;467;250;;0;1;;3;;;;
Japan;JPN;1967;0;Parliamentary democracy;1;0;93;2;0;SNTV;486;250;;0;1;;3;;;;
Japan;JPN;1968;0;Parliamentary democracy;1;0;93;2;0;SNTV;486;250;;0;1;;3;;;;
Japan;JPN;1969;0;Parliamentary democracy;1;0;93;2;0;SNTV;486;250;;0;1;;3;;;;
Japan;JPN;1970;0;Parliamentary democracy;1;0;93;2;0;SNTV;486;250;;0;1;;3;;;;
Japan;JPN;1971;0;Parliamentary democracy;1;0;93;2;0;SNTV;486;250;;0;1;;3;;;;
Japan;JPN;1972;0;Parliamentary democracy;1;0;93;2;0;SNTV;486;250;;0;1;;3;;;;
Japan;JPN;1973;0;Parliamentary democracy;1;0;93;2;0;SNTV;491;250;;0;1;;3;;;;
Japan;JPN;1974;0;Parliamentary democracy;1;0;93;2;0;SNTV;491;250;;0;1;;3;;;;
Japan;JPN;1975;0;Parliamentary democracy;1;0;93;2;0;SNTV;491;250;;0;1;;3;;;;
Japan;JPN;1976;0;Parliamentary democracy;1;0;93;2;0;SNTV;491;250;;0;1;;3;;;;
Japan;JPN;1977;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;250;;0;1;;3;;;;
Japan;JPN;1978;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;252;;0;1;;3;;;;
Japan;JPN;1979;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;252;;0;1;;3;;;;
Japan;JPN;1980;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;252;;0;1;;3;;;;
Japan;JPN;1981;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;252;;0;1;;3;;;;
Japan;JPN;1982;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;252;;0;1;;3;;;;
Japan;JPN;1983;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;252;;0;1;;3;;;;
Japan;JPN;1984;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;252;;0;1;;3;;;;
Japan;JPN;1985;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;252;;0;1;;3;;;;
Japan;JPN;1986;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;252;;0;1;;3;;;;
Japan;JPN;1987;0;Parliamentary democracy;1;0;93;2;0;SNTV;512;252;;0;1;;3;;;;
Japan;JPN;1988;0;Parliamentary democracy;1;0;93;2;0;SNTV;512;252;;0;1;;3;;;;
Japan;JPN;1989;0;Parliamentary democracy;1;0;93;2;0;SNTV;512;252;;0;1;;3;;;;
Japan;JPN;1990;0;Parliamentary democracy;1;0;93;2;0;SNTV;512;252;;0;1;;3;;;;
Japan;JPN;1991;0;Parliamentary democracy;1;0;93;2;0;SNTV;512;252;;0;1;;3;;;;
Japan;JPN;1992;0;Parliamentary democracy;1;0;93;2;0;SNTV;512;252;;0;1;;3;;;;
Japan;JPN;1993;0;Parliamentary democracy;1;0;93;2;0;SNTV;512;252;;0;1;;3;;;;
Japan;JPN;1994;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;252;;0;1;;3;;;;
Japan;JPN;1995;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;252;;0;1;;3;;;;
Japan;JPN;1996;0;Parliamentary democracy;1;0;93;2;0;SNTV;511;252;;0;1;;3;;;;
